regcode,region,month,year,marriage,date
9.6e+10,Чеченская Республика,октябрь,2013,723,2013-10-01
9.6e+10,Чеченская Республика,октябрь,2014,689,2014-10-01
9.6e+10,Чеченская Республика,октябрь,2015,668,2015-10-01
9.6e+10,Чеченская Республика,октябрь,2016,749,2016-10-01
9.6e+10,Чеченская Республика,октябрь,2017,682,2017-10-01
9.6e+10,Чеченская Республика,октябрь,2018,351,2018-10-01
9.6e+10,Чеченская Республика,октябрь,2019,704,2019-10-01
9.6e+10,Чеченская Республика,октябрь,2020,649,2020-10-01
9.6e+10,Чеченская Республика,ноябрь,2006,777,2006-11-01
9.6e+10,Чеченская Республика,ноябрь,2007,1214,2007-11-01
9.6e+10,Чеченская Республика,ноябрь,2008,867,2008-11-01
9.6e+10,Чеченская Республика,ноябрь,2009,996,2009-11-01
9.6e+10,Чеченская Республика,ноябрь,2010,1007,2010-11-01
9.6e+10,Чеченская Республика,ноябрь,2011,912,2011-11-01
9.6e+10,Чеченская Республика,ноябрь,2012,741,2012-11-01
9.6e+10,Чеченская Республика,ноябрь,2013,685,2013-11-01
9.6e+10,Чеченская Республика,ноябрь,2014,746,2014-11-01
9.6e+10,Чеченская Республика,ноябрь,2015,729,2015-11-01
9.6e+10,Чеченская Республика,ноябрь,2016,692,2016-11-01
9.6e+10,Чеченская Республика,ноябрь,2017,627,2017-11-01
9.6e+10,Чеченская Республика,ноябрь,2018,523,2018-11-01
9.6e+10,Чеченская Республика,ноябрь,2019,619,2019-11-01
9.6e+10,Чеченская Республика,ноябрь,2020,627,2020-11-01
9.6e+10,Чеченская Республика,декабрь,2006,902,2006-12-01
9.6e+10,Чеченская Республика,декабрь,2007,1598,2007-12-01
9.6e+10,Чеченская Республика,декабрь,2008,1079,2008-12-01
9.6e+10,Чеченская Республика,декабрь,2009,1246,2009-12-01
9.6e+10,Чеченская Республика,декабрь,2010,1272,2010-12-01
9.6e+10,Чеченская Республика,декабрь,2011,931,2011-12-01
9.6e+10,Чеченская Республика,декабрь,2012,761,2012-12-01
9.6e+10,Чеченская Республика,декабрь,2013,670,2013-12-01
9.6e+10,Чеченская Республика,декабрь,2014,753,2014-12-01
9.6e+10,Чеченская Республика,декабрь,2015,635,2015-12-01
9.6e+10,Чеченская Республика,декабрь,2016,611,2016-12-01
9.6e+10,Чеченская Республика,декабрь,2017,670,2017-12-01
9.6e+10,Чеченская Республика,декабрь,2018,393,2018-12-01
9.6e+10,Чеченская Республика,декабрь,2019,640,2019-12-01
9.6e+10,Чеченская Республика,декабрь,2020,652,2020-12-01
7e+09,Ставропольский край,январь,2006,1058,2006-01-01
7e+09,Ставропольский край,январь,2007,1075,2007-01-01
7e+09,Ставропольский край,январь,2008,1036,2008-01-01
7e+09,Ставропольский край,январь,2009,1086,2009-01-01
7e+09,Ставропольский край,январь,2010,1094,2010-01-01
7e+09,Ставропольский край,январь,2011,1014,2011-01-01
7e+09,Ставропольский край,январь,2012,1011,2012-01-01
7e+09,Ставропольский край,январь,2013,1046,2013-01-01
7e+09,Ставропольский край,январь,2014,1016,2014-01-01
7e+09,Ставропольский край,январь,2015,938,2015-01-01
7e+09,Ставропольский край,январь,2016,809,2016-01-01
7e+09,Ставропольский край,январь,2017,872,2017-01-01
7e+09,Ставропольский край,январь,2018,798,2018-01-01
7e+09,Ставропольский край,январь,2019,786,2019-01-01
7e+09,Ставропольский край,январь,2020,648,2020-01-01
7e+09,Ставропольский край,февраль,2006,1170,2006-02-01
7e+09,Ставропольский край,февраль,2007,1167,2007-02-01
7e+09,Ставропольский край,февраль,2008,1031,2008-02-01
7e+09,Ставропольский край,февраль,2009,1351,2009-02-01
7e+09,Ставропольский край,февраль,2010,1017,2010-02-01
7e+09,Ставропольский край,февраль,2011,1105,2011-02-01
7e+09,Ставропольский край,февраль,2012,1185,2012-02-01
7e+09,Ставропольский край,февраль,2013,1068,2013-02-01
7e+09,Ставропольский край,февраль,2014,1226,2014-02-01
7e+09,Ставропольский край,февраль,2015,1013,2015-02-01
7e+09,Ставропольский край,февраль,2016,893,2016-02-01
7e+09,Ставропольский край,февраль,2017,1073,2017-02-01
7e+09,Ставропольский край,февраль,2018,833,2018-02-01
