regcode,region,month,year,marriage
18000000000,Волгоградская область,июль,2011,"2,240"
18000000000,Волгоградская область,июль,2012,"1,951"
18000000000,Волгоградская область,июль,2013,"1,874"
18000000000,Волгоградская область,июль,2014,"1,958"
18000000000,Волгоградская область,июль,2015,"1,922"
18000000000,Волгоградская область,июль,2016,"1,958"
18000000000,Волгоградская область,июль,2017,"2,161"
18000000000,Волгоградская область,июль,2018,"1,394"
18000000000,Волгоградская область,июль,2019,"1,459"
18000000000,Волгоградская область,июль,2020,"1,148"
18000000000,Волгоградская область,август,2006,"2,523"
18000000000,Волгоградская область,август,2007,"2,637"
18000000000,Волгоградская область,август,2008,"3,148"
18000000000,Волгоградская область,август,2009,"2,708"
18000000000,Волгоградская область,август,2010,"2,540"
18000000000,Волгоградская область,август,2011,"2,403"
18000000000,Волгоградская область,август,2012,"2,616"
18000000000,Волгоградская область,август,2013,"2,860"
18000000000,Волгоградская область,август,2014,"2,923"
